nom_commune,nom,siren,code_naf,tranche_effectif,adresse,cp_entreprise,latitude,longitude,libelle_naf,libelle_tranche
MURIANETTE,LA POSTE,356000000,53.10Z,53,DIRECTION GENERALE DE LA POSTE 9 RUE DU COLONEL PIERRE AVIA 75015 PARIS,75015,45.1895,5.8259,Activités de poste dans le cadre d'une obligation de service universel,10 000 salariés et plus
MURIANETTE,ELECTRICITE DE FRANCE,552081317,35.11Z,53,22-30 22 AVENUE DE WAGRAM 75008 PARIS,75008,45.1895,5.8259,Production d'électricité,10 000 salariés et plus
MURIANETTE,ELIOR RESTAURATION FRANCE,662025196,56.29B,53,51 CHEMIN DES MECHES 94000 CRETEIL,94000,45.1895,5.8259,Autres services de restauration n.c.a.,10 000 salariés et plus
MURIANETTE,SOCIETE GENERALE,552120222,64.19Z,53,29 BOULEVARD HAUSSMANN 75009 PARIS,75009,45.1895,5.8259,Autres intermédiations monétaires,10 000 salariés et plus
MURIANETTE,SNCF RESEAU,412280737,52.21Z,53,15 AU 17 15 RUE JEAN-PHILIPPE RAMEAU 93200 SAINT-DENIS,93200,45.1895,5.8259,Services auxiliaires des transports terrestres,10 000 salariés et plus
MURIANETTE,BNP PARIBAS,662042449,64.19Z,53,16 BOULEVARD DES ITALIENS 75009 PARIS,75009,45.1895,5.8259,Autres intermédiations monétaires,10 000 salariés et plus
MURIANETTE,LE SOUVENIR FRANCAIS,775676182,94.99Z,11,20 RUE EUGENE FLACHAT 75017 PARIS,75017,45.1895,5.8259,Autres organisations fonctionnant par adhésion volontaire,10 à 19 salariés
MURIANETTE,ORANGE,380129866,61.10Z,53,111 QUAI DU PRESIDENT ROOSEVELT 92130 ISSY-LES-MOULINEAUX,92130,45.1895,5.8259,Télécommunications filaires,10 000 salariés et plus
MURIANETTE,COMPASS GROUP FRANCE,632041042,56.29A,53,15 BOULEVARD GABRIEL PERI 92240 MALAKOFF,92240,45.1895,5.8259,Restauration collective sous contrat,10 000 salariés et plus
MURIANETTE,LIDL,343262622,47.11D,53,1 RUE DE HANOVRE 92290 CHATENAY-MALABRY,92290,45.1895,5.8259,Supermarchés,10 000 salariés et plus
SEYSSINS,LA POSTE,356000000,53.10Z,53,DIRECTION GENERALE DE LA POSTE 9 RUE DU COLONEL PIERRE AVIA 75015 PARIS,75015,45.1578,5.6697,Activités de poste dans le cadre d'une obligation de service universel,10 000 salariés et plus
SEYSSINS,ELECTRICITE DE FRANCE,552081317,35.11Z,53,22-30 22 AVENUE DE WAGRAM 75008 PARIS,75008,45.1578,5.6697,Production d'électricité,10 000 salariés et plus
SEYSSINS,ELIOR RESTAURATION FRANCE,662025196,56.29B,53,51 CHEMIN DES MECHES 94000 CRETEIL,94000,45.1578,5.6697,Autres services de restauration n.c.a.,10 000 salariés et plus
SEYSSINS,SOCIETE GENERALE,552120222,64.19Z,53,29 BOULEVARD HAUSSMANN 75009 PARIS,75009,45.1578,5.6697,Autres intermédiations monétaires,10 000 salariés et plus
SEYSSINS,SNCF RESEAU,412280737,52.21Z,53,15 AU 17 15 RUE JEAN-PHILIPPE RAMEAU 93200 SAINT-DENIS,93200,45.1578,5.6697,Services auxiliaires des transports terrestres,10 000 salariés et plus
SEYSSINS,CROIX ROUGE FRANCAISE,775672272,88.99B,53,SITE CROIX ROUGE 98 RUE DIDOT 75014 PARIS,75014,45.1578,5.6697,Action sociale sans hébergement n.c.a.,10 000 salariés et plus
SEYSSINS,BNP PARIBAS,662042449,64.19Z,53,16 BOULEVARD DES ITALIENS 75009 PARIS,75009,45.1578,5.6697,Autres intermédiations monétaires,10 000 salariés et plus
SEYSSINS,LE SOUVENIR FRANCAIS,775676182,94.99Z,11,20 RUE EUGENE FLACHAT 75017 PARIS,75017,45.1578,5.6697,Autres organisations fonctionnant par adhésion volontaire,10 à 19 salariés
SEYSSINS,ORANGE,380129866,61.10Z,53,111 QUAI DU PRESIDENT ROOSEVELT 92130 ISSY-LES-MOULINEAUX,92130,45.1578,5.6697,Télécommunications filaires,10 000 salariés et plus
SEYSSINS,COMPASS GROUP FRANCE,632041042,56.29A,53,15 BOULEVARD GABRIEL PERI 92240 MALAKOFF,92240,45.1578,5.6697,Restauration collective sous contrat,10 000 salariés et plus
SAINT-PAUL-DE-VARCES,LA POSTE,356000000,53.10Z,53,DIRECTION GENERALE DE LA POSTE 9 RUE DU COLONEL PIERRE AVIA 75015 PARIS,75015,45.0646,5.6319,Activités de poste dans le cadre d'une obligation de service universel,10 000 salariés et plus
SAINT-PAUL-DE-VARCES,ELECTRICITE DE FRANCE,552081317,35.11Z,53,22-30 22 AVENUE DE WAGRAM 75008 PARIS,75008,45.0646,5.6319,Production d'électricité,10 000 salariés et plus
SAINT-PAUL-DE-VARCES,SOCIETE GENERALE,552120222,64.19Z,53,29 BOULEVARD HAUSSMANN 75009 PARIS,75009,45.0646,5.6319,Autres intermédiations monétaires,10 000 salariés et plus
SAINT-PAUL-DE-VARCES,SNCF RESEAU,412280737,52.21Z,53,15 AU 17 15 RUE JEAN-PHILIPPE RAMEAU 93200 SAINT-DENIS,93200,45.0646,5.6319,Services auxiliaires des transports terrestres,10 000 salariés et plus
SAINT-PAUL-DE-VARCES,BNP PARIBAS,662042449,64.19Z,53,16 BOULEVARD DES ITALIENS 75009 PARIS,75009,45.0646,5.6319,Autres intermédiations monétaires,10 000 salariés et plus
SAINT-PAUL-DE-VARCES,LE SOUVENIR FRANCAIS,775676182,94.99Z,11,20 RUE EUGENE FLACHAT 75017 PARIS,75017,45.0646,5.6319,Autres organisations fonctionnant par adhésion volontaire,10 à 19 salariés
SAINT-PAUL-DE-VARCES,COMPASS GROUP FRANCE,632041042,56.29A,53,15 BOULEVARD GABRIEL PERI 92240 MALAKOFF,92240,45.0646,5.6319,Restauration collective sous contrat,10 000 salariés et plus
SAINT-PAUL-DE-VARCES,DISTRIBUTION CASINO FRANCE,428268023,47.11F,53,1 COURS ANTOINE GUICHARD 42000 SAINT-ETIENNE,42000,45.0646,5.6319,Hypermarchés,10 000 salariés et plus
SAINT-PAUL-DE-VARCES,CAP SUD FRANCE,531757029,43.22B,NN,85 RUE CONDORCET 38090 VAULX-MILIEU,38090,45.0646,5.6319,Travaux d'installation d'équipements thermiques et de climatisation,Unités non employeuses
SAINT-PAUL-DE-VARCES,EVANCIA,447818600,88.91A,51,60 AVENUE DE L’EUROPE 92270 BOIS-COLOMBES,92270,45.0646,5.6319,Accueil de jeunes enfants,2 000 à 4 999 salariés
VEUREY-VOROIZE,LA POSTE,356000000,53.10Z,53,DIRECTION GENERALE DE LA POSTE 9 RUE DU COLONEL PIERRE AVIA 75015 PARIS,75015,45.2713,5.6042,Activités de poste dans le cadre d'une obligation de service universel,10 000 salariés et plus
VEUREY-VOROIZE,ELIOR RESTAURATION FRANCE,662025196,56.29B,53,51 CHEMIN DES MECHES 94000 CRETEIL,94000,45.2713,5.6042,Autres services de restauration n.c.a.,10 000 salariés et plus
VEUREY-VOROIZE,SOCIETE GENERALE,552120222,64.19Z,53,29 BOULEVARD HAUSSMANN 75009 PARIS,75009,45.2713,5.6042,Autres intermédiations monétaires,10 000 salariés et plus
VEUREY-VOROIZE,SNCF RESEAU,412280737,52.21Z,53,15 AU 17 15 RUE JEAN-PHILIPPE RAMEAU 93200 SAINT-DENIS,93200,45.2713,5.6042,Services auxiliaires des transports terrestres,10 000 salariés et plus
VEUREY-VOROIZE,BNP PARIBAS,662042449,64.19Z,53,16 BOULEVARD DES ITALIENS 75009 PARIS,75009,45.2713,5.6042,Autres intermédiations monétaires,10 000 salariés et plus
VEUREY-VOROIZE,LE SOUVENIR FRANCAIS,775676182,94.99Z,11,20 RUE EUGENE FLACHAT 75017 PARIS,75017,45.2713,5.6042,Autres organisations fonctionnant par adhésion volontaire,10 à 19 salariés
VEUREY-VOROIZE,COMPASS GROUP FRANCE,632041042,56.29A,53,15 BOULEVARD GABRIEL PERI 92240 MALAKOFF,92240,45.2713,5.6042,Restauration collective sous contrat,10 000 salariés et plus
VEUREY-VOROIZE,MCDONALD'S FRANCE,722003936,68.20B,NN,Z I 1 RUE GUSTAVE EIFFEL 78280 GUYANCOURT,78280,45.2713,5.6042,Location de terrains et d'autres biens immobiliers,Unités non employeuses
VEUREY-VOROIZE,API RESTAURATION,477181010,56.29A,52,384 RUE DU GENERAL DE GAULLE 59370 MONS-EN-BARŒUL,59370,45.2713,5.6042,Restauration collective sous contrat,5 000 à 9 999 salariés
VEUREY-VOROIZE,SOGERES,572102176,56.29B,52,6 RUE DE LA REDOUTE 78280 GUYANCOURT,78280,45.2713,5.6042,Autres services de restauration n.c.a.,5 000 à 9 999 salariés
NOYAREY,LA POSTE,356000000,53.10Z,53,DIRECTION GENERALE DE LA POSTE 9 RUE DU COLONEL PIERRE AVIA 75015 PARIS,75015,45.2418,5.62,Activités de poste dans le cadre d'une obligation de service universel,10 000 salariés et plus
NOYAREY,ELECTRICITE DE FRANCE,552081317,35.11Z,53,22-30 22 AVENUE DE WAGRAM 75008 PARIS,75008,45.2418,5.62,Production d'électricité,10 000 salariés et plus
NOYAREY,ELIOR RESTAURATION FRANCE,662025196,56.29B,53,51 CHEMIN DES MECHES 94000 CRETEIL,94000,45.2418,5.62,Autres services de restauration n.c.a.,10 000 salariés et plus
NOYAREY,BNP PARIBAS,662042449,64.19Z,53,16 BOULEVARD DES ITALIENS 75009 PARIS,75009,45.2418,5.62,Autres intermédiations monétaires,10 000 salariés et plus
NOYAREY,ORANGE,380129866,61.10Z,53,111 QUAI DU PRESIDENT ROOSEVELT 92130 ISSY-LES-MOULINEAUX,92130,45.2418,5.62,Télécommunications filaires,10 000 salariés et plus
NOYAREY,COMPASS GROUP FRANCE,632041042,56.29A,53,15 BOULEVARD GABRIEL PERI 92240 MALAKOFF,92240,45.2418,5.62,Restauration collective sous contrat,10 000 salariés et plus
NOYAREY,CREDIT LYONNAIS,954509741,64.19Z,53,18 RUE DE LA REPUBLIQUE 69002 LYON,69002,45.2418,5.62,Autres intermédiations monétaires,10 000 salariés et plus
NOYAREY,PICARD SURGELES,784939688,47.11A,52,1 ROUTE MILITAIRE 77300 FONTAINEBLEAU,77300,45.2418,5.62,Commerce de détail de produits surgelés,5 000 à 9 999 salariés
NOYAREY,SODEXO ENTREPRISES,338253230,56.29A,52,6 RUE DE LA REDOUTE 78280 GUYANCOURT,78280,45.2418,5.62,Restauration collective sous contrat,5 000 à 9 999 salariés
NOYAREY,SODEXO SANTE MEDICO SOCIAL,338253081,56.29A,52,6 RUE DE LA REDOUTE 78280 GUYANCOURT,78280,45.2418,5.62,Restauration collective sous contrat,5 000 à 9 999 salariés
QUAIX-EN-CHARTREUSE,LA POSTE,356000000,53.10Z,53,DIRECTION GENERALE DE LA POSTE 9 RUE DU COLONEL PIERRE AVIA 75015 PARIS,75015,45.2591,5.7302,Activités de poste dans le cadre d'une obligation de service universel,10 000 salariés et plus
QUAIX-EN-CHARTREUSE,ELIOR RESTAURATION FRANCE,662025196,56.29B,53,51 CHEMIN DES MECHES 94000 CRETEIL,94000,45.2591,5.7302,Autres services de restauration n.c.a.,10 000 salariés et plus
QUAIX-EN-CHARTREUSE,SOCIETE GENERALE,552120222,64.19Z,53,29 BOULEVARD HAUSSMANN 75009 PARIS,75009,45.2591,5.7302,Autres intermédiations monétaires,10 000 salariés et plus
QUAIX-EN-CHARTREUSE,BNP PARIBAS,662042449,64.19Z,53,16 BOULEVARD DES ITALIENS 75009 PARIS,75009,45.2591,5.7302,Autres intermédiations monétaires,10 000 salariés et plus
QUAIX-EN-CHARTREUSE,CREDIT LYONNAIS,954509741,64.19Z,53,18 RUE DE LA REPUBLIQUE 69002 LYON,69002,45.2591,5.7302,Autres intermédiations monétaires,10 000 salariés et plus
QUAIX-EN-CHARTREUSE,SODEXO SANTE MEDICO SOCIAL,338253081,56.29A,52,6 RUE DE LA REDOUTE 78280 GUYANCOURT,78280,45.2591,5.7302,Restauration collective sous contrat,5 000 à 9 999 salariés
QUAIX-EN-CHARTREUSE,DISTRIBUTION CASINO FRANCE,428268023,47.11F,53,1 COURS ANTOINE GUICHARD 42000 SAINT-ETIENNE,42000,45.2591,5.7302,Hypermarchés,10 000 salariés et plus
QUAIX-EN-CHARTREUSE,MACIF,781452511,65.12Z,53,1 RUE JACQUES VANDIER 79000 NIORT,79000,45.2591,5.7302,Autres assurances,10 000 salariés et plus
QUAIX-EN-CHARTREUSE,LYONNAISE DE BANQUE,954507976,64.19Z,51,8 RUE DE LA REPUBLIQUE 69001 LYON,69001,45.2591,5.7302,Autres intermédiations monétaires,2 000 à 4 999 salariés
QUAIX-EN-CHARTREUSE,GROUPAMA RHONE ALPES AUVERGNE,779838366,65.12Z,51,50 RUE DE SAINT-CYR 69009 LYON,69009,45.2591,5.7302,Autres assurances,2 000 à 4 999 salariés
SAINT-ISMIER,LA POSTE,356000000,53.10Z,53,DIRECTION GENERALE DE LA POSTE 9 RUE DU COLONEL PIERRE AVIA 75015 PARIS,75015,45.2503,5.8274,Activités de poste dans le cadre d'une obligation de service universel,10 000 salariés et plus
SAINT-ISMIER,ELIOR RESTAURATION FRANCE,662025196,56.29B,53,51 CHEMIN DES MECHES 94000 CRETEIL,94000,45.2503,5.8274,Autres services de restauration n.c.a.,10 000 salariés et plus
SAINT-ISMIER,SOCIETE GENERALE,552120222,64.19Z,53,29 BOULEVARD HAUSSMANN 75009 PARIS,75009,45.2503,5.8274,Autres intermédiations monétaires,10 000 salariés et plus
SAINT-ISMIER,BNP PARIBAS,662042449,64.19Z,53,16 BOULEVARD DES ITALIENS 75009 PARIS,75009,45.2503,5.8274,Autres intermédiations monétaires,10 000 salariés et plus
SAINT-ISMIER,ORANGE,380129866,61.10Z,53,111 QUAI DU PRESIDENT ROOSEVELT 92130 ISSY-LES-MOULINEAUX,92130,45.2503,5.8274,Télécommunications filaires,10 000 salariés et plus
SAINT-ISMIER,COMPASS GROUP FRANCE,632041042,56.29A,53,15 BOULEVARD GABRIEL PERI 92240 MALAKOFF,92240,45.2503,5.8274,Restauration collective sous contrat,10 000 salariés et plus
SAINT-ISMIER,CARREFOUR PROXIMITE FRANCE,345130488,77.40Z,41,ZI ROUTE DE PARIS 14120 MONDEVILLE,14120,45.2503,5.8274,"Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright",500 à 999 salariés
SAINT-ISMIER,CREDIT LYONNAIS,954509741,64.19Z,53,18 RUE DE LA REPUBLIQUE 69002 LYON,69002,45.2503,5.8274,Autres intermédiations monétaires,10 000 salariés et plus
SAINT-ISMIER,SOGERES,572102176,56.29B,52,6 RUE DE LA REDOUTE 78280 GUYANCOURT,78280,45.2503,5.8274,Autres services de restauration n.c.a.,5 000 à 9 999 salariés
SAINT-ISMIER,SODEXO SANTE MEDICO SOCIAL,338253081,56.29A,52,6 RUE DE LA REDOUTE 78280 GUYANCOURT,78280,45.2503,5.8274,Restauration collective sous contrat,5 000 à 9 999 salariés
CHASSE-SUR-RHÔNE,LA POSTE,356000000,53.10Z,53,DIRECTION GENERALE DE LA POSTE 9 RUE DU COLONEL PIERRE AVIA 75015 PARIS,75015,45.578,4.8129,Activités de poste dans le cadre d'une obligation de service universel,10 000 salariés et plus
CHASSE-SUR-RHÔNE,ELECTRICITE DE FRANCE,552081317,35.11Z,53,22-30 22 AVENUE DE WAGRAM 75008 PARIS,75008,45.578,4.8129,Production d'électricité,10 000 salariés et plus
CHASSE-SUR-RHÔNE,ELIOR RESTAURATION FRANCE,662025196,56.29B,53,51 CHEMIN DES MECHES 94000 CRETEIL,94000,45.578,4.8129,Autres services de restauration n.c.a.,10 000 salariés et plus
CHASSE-SUR-RHÔNE,SOCIETE GENERALE,552120222,64.19Z,53,29 BOULEVARD HAUSSMANN 75009 PARIS,75009,45.578,4.8129,Autres intermédiations monétaires,10 000 salariés et plus
CHASSE-SUR-RHÔNE,SNCF RESEAU,412280737,52.21Z,53,15 AU 17 15 RUE JEAN-PHILIPPE RAMEAU 93200 SAINT-DENIS,93200,45.578,4.8129,Services auxiliaires des transports terrestres,10 000 salariés et plus
CHASSE-SUR-RHÔNE,BNP PARIBAS,662042449,64.19Z,53,16 BOULEVARD DES ITALIENS 75009 PARIS,75009,45.578,4.8129,Autres intermédiations monétaires,10 000 salariés et plus
CHASSE-SUR-RHÔNE,ORANGE,380129866,61.10Z,53,111 QUAI DU PRESIDENT ROOSEVELT 92130 ISSY-LES-MOULINEAUX,92130,45.578,4.8129,Télécommunications filaires,10 000 salariés et plus
CHASSE-SUR-RHÔNE,COMPASS GROUP FRANCE,632041042,56.29A,53,15 BOULEVARD GABRIEL PERI 92240 MALAKOFF,92240,45.578,4.8129,Restauration collective sous contrat,10 000 salariés et plus
CHASSE-SUR-RHÔNE,LIDL,343262622,47.11D,53,1 RUE DE HANOVRE 92290 CHATENAY-MALABRY,92290,45.578,4.8129,Supermarchés,10 000 salariés et plus
CHASSE-SUR-RHÔNE,OGF SERVICES FUNERAIRES,828160069,96.03Z,02,IMMEUBLE CANOPY 6 RUE DU GENERAL AUDRAN 92400 COURBEVOIE,92400,45.578,4.8129,Services funéraires,3 à 5 salariés
LA TRONCHE,LA POSTE,356000000,53.10Z,53,DIRECTION GENERALE DE LA POSTE 9 RUE DU COLONEL PIERRE AVIA 75015 PARIS,75015,45.2117,5.7443,Activités de poste dans le cadre d'une obligation de service universel,10 000 salariés et plus
LA TRONCHE,ELECTRICITE DE FRANCE,552081317,35.11Z,53,22-30 22 AVENUE DE WAGRAM 75008 PARIS,75008,45.2117,5.7443,Production d'électricité,10 000 salariés et plus
LA TRONCHE,ELIOR RESTAURATION FRANCE,662025196,56.29B,53,51 CHEMIN DES MECHES 94000 CRETEIL,94000,45.2117,5.7443,Autres services de restauration n.c.a.,10 000 salariés et plus
LA TRONCHE,SOCIETE GENERALE,552120222,64.19Z,53,29 BOULEVARD HAUSSMANN 75009 PARIS,75009,45.2117,5.7443,Autres intermédiations monétaires,10 000 salariés et plus
LA TRONCHE,SNCF RESEAU,412280737,52.21Z,53,15 AU 17 15 RUE JEAN-PHILIPPE RAMEAU 93200 SAINT-DENIS,93200,45.2117,5.7443,Services auxiliaires des transports terrestres,10 000 salariés et plus
LA TRONCHE,CROIX ROUGE FRANCAISE,775672272,88.99B,53,SITE CROIX ROUGE 98 RUE DIDOT 75014 PARIS,75014,45.2117,5.7443,Action sociale sans hébergement n.c.a.,10 000 salariés et plus
LA TRONCHE,BNP PARIBAS,662042449,64.19Z,53,16 BOULEVARD DES ITALIENS 75009 PARIS,75009,45.2117,5.7443,Autres intermédiations monétaires,10 000 salariés et plus
LA TRONCHE,LE SOUVENIR FRANCAIS,775676182,94.99Z,11,20 RUE EUGENE FLACHAT 75017 PARIS,75017,45.2117,5.7443,Autres organisations fonctionnant par adhésion volontaire,10 à 19 salariés
LA TRONCHE,ORANGE,380129866,61.10Z,53,111 QUAI DU PRESIDENT ROOSEVELT 92130 ISSY-LES-MOULINEAUX,92130,45.2117,5.7443,Télécommunications filaires,10 000 salariés et plus
LA TRONCHE,COMPASS GROUP FRANCE,632041042,56.29A,53,15 BOULEVARD GABRIEL PERI 92240 MALAKOFF,92240,45.2117,5.7443,Restauration collective sous contrat,10 000 salariés et plus
CORENC,LA POSTE,356000000,53.10Z,53,DIRECTION GENERALE DE LA POSTE 9 RUE DU COLONEL PIERRE AVIA 75015 PARIS,75015,45.2264,5.7599,Activités de poste dans le cadre d'une obligation de service universel,10 000 salariés et plus
CORENC,ELECTRICITE DE FRANCE,552081317,35.11Z,53,22-30 22 AVENUE DE WAGRAM 75008 PARIS,75008,45.2264,5.7599,Production d'électricité,10 000 salariés et plus
CORENC,ELIOR RESTAURATION FRANCE,662025196,56.29B,53,51 CHEMIN DES MECHES 94000 CRETEIL,94000,45.2264,5.7599,Autres services de restauration n.c.a.,10 000 salariés et plus
CORENC,SOCIETE GENERALE,552120222,64.19Z,53,29 BOULEVARD HAUSSMANN 75009 PARIS,75009,45.2264,5.7599,Autres intermédiations monétaires,10 000 salariés et plus
CORENC,SNCF RESEAU,412280737,52.21Z,53,15 AU 17 15 RUE JEAN-PHILIPPE RAMEAU 93200 SAINT-DENIS,93200,45.2264,5.7599,Services auxiliaires des transports terrestres,10 000 salariés et plus
CORENC,BNP PARIBAS,662042449,64.19Z,53,16 BOULEVARD DES ITALIENS 75009 PARIS,75009,45.2264,5.7599,Autres intermédiations monétaires,10 000 salariés et plus
CORENC,LE SOUVENIR FRANCAIS,775676182,94.99Z,11,20 RUE EUGENE FLACHAT 75017 PARIS,75017,45.2264,5.7599,Autres organisations fonctionnant par adhésion volontaire,10 à 19 salariés
CORENC,ORANGE,380129866,61.10Z,53,111 QUAI DU PRESIDENT ROOSEVELT 92130 ISSY-LES-MOULINEAUX,92130,45.2264,5.7599,Télécommunications filaires,10 000 salariés et plus
CORENC,COMPASS GROUP FRANCE,632041042,56.29A,53,15 BOULEVARD GABRIEL PERI 92240 MALAKOFF,92240,45.2264,5.7599,Restauration collective sous contrat,10 000 salariés et plus
CORENC,LIDL,343262622,47.11D,53,1 RUE DE HANOVRE 92290 CHATENAY-MALABRY,92290,45.2264,5.7599,Supermarchés,10 000 salariés et plus
